Facility ID,Facility Name,Address,City,State,Zip Code,Phone Number,County,Licensee,State Facility Type 2 Literal,State Facility Type 1 Literal,Date Accessed,License Number,Capacity,Email Address,Ownership Type,Latitude,Longitude,FIPS,Total County AL Need,Percent of Population 65 or Older,Median Age,Homeownership Rate,College Education or Higher Rate,Percent Black Population,Median Home Value of Owned Homes,Percent Hispanic Population,Percent of Population 85 or Older,Median Household Income,Unemployment Rate,Less Than High School Diploma Rate,Percent Whilte Population,Gender Ratio,Poverty Rate,Total Population,Population 85 years and over,Population 65 years and over
29931,Triple Angels Healthcare,7774 HINTON AVENUE SOUTH UNIT1,Cottage Grove,MN,55016,651-795-8290,Washington,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,44.8372719,-92.9493966,27163.0,10408.0,14.42,40.0,81.13,44.27,4.59,289400.0,4.19,1.6,96671.0,5.6,3.94,85.38,98.0,4.29,267568.0,4797.0,42879.0
34363,Triple Angels Healthcare,7150 WEST POINT DOUGLAS ROAD S,Cottage Grove,MN,55016,651-458-9401,Washington,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,44.8286756,-92.9606699,27163.0,10408.0,14.42,40.0,81.13,44.27,4.59,289400.0,4.19,1.6,96671.0,5.6,3.94,85.38,98.0,4.29,267568.0,4797.0,42879.0
35697,Tristar Home Care Llc,3000 80TH AVENUE NORTH,Brooklyn Park,MN,55444,763-415-5471,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.1006185,-93.3199527,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
29623,Trouvaille Llc,6330 HAZELTINE BOULEVARD,Excelsior,MN,55331,952-474-4811,Carver,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.8888234,-93.5819162,27019.0,2497.0,11.41,38.0,81.91,48.95,1.83,313200.0,4.19,1.27,101496.0,5.2,3.88,91.96,99.0,4.09,106922.0,1464.0,13654.0
35133,True Care Homes,3428 OAKLAND AVENUE,Minneapolis,MN,55407,612-735-8082,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,44.9403895,-93.2666335,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36310,True Care Living,3948 BLOOMINGTON AVENUE,Minneapolis,MN,55407,612-701-6716,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.9308745,-93.2526857,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
30285,Truman Manor Apartments,402 NORTH 4TH AVENUE EAST,Truman,MN,56088,507-776-8706,Martin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,NONPROFIT CORPORATION,43.8316441,-94.4291014,27091.0,1101.0,22.94,45.0,73.82,20.48,0.46,118300.0,4.47,4.16,52798.0,5.2,6.82,96.3,101.0,13.73,20025.0,753.0,4694.0
34007,Turning Point Inc,2021 GLENWOOD AVENUE NORTH,Minneapolis,MN,55409,612-520-4004,Hennepin,,,HOUSING WITH SERVICES,7/12/21,,,,NONPROFIT CORPORATION,44.9805766,-93.3067065,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
34010,Turning Point Inc,2105 GLENWOOD AVENUE NORTH,Minneapolis,MN,55408,612-520-4004,Hennepin,,,HOUSING WITH SERVICES,7/12/21,,,,NONPROFIT CORPORATION,44.980563,-93.3071789,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
32188,Twin Cities Assisted Living,3123 JAMES AVENUE NORTH,Minneapolis,MN,55411,612-440-8001,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0128501,-93.3008903,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
32070,Twin Cities Assisted Living,2814 COLFAX AVENUE NORTH,Minneapolis,MN,55411,612-440-8001,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0090349,-93.2915184,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
35235,Twin Cities Assisted Lvg Inc,2818 FREMONT AVENUE NORTH,Minneapolis,MN,55411,612-440-8001,Hennepin,,,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0091806,-93.295329,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36339,Twin Cities Group Homes Llc,711 22ND AVENUE NE,Minneapolis,MN,55418,612-382-5249,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0100601,-93.2518201,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
31262,Twin Cities Nursing Care,1635 HAZEL STREET NORTH,St. Paul,MN,55119,651-354-8081,Ramsey,,,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,44.9459404,-93.0207574,27123.0,26708.0,14.09,35.0,59.44,42.26,12.09,229600.0,7.48,2.07,64660.0,6.9,9.72,66.35,95.0,13.97,552352.0,11268.0,85032.0
34357,Ultimate Care Brookdale House,3609 78TH AVENUE NORTH,Brooklyn Park,MN,55443,763-560-9890,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0973356,-93.3279202,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
35568,Ultimate Hc Riverdale Home,1022 ADAMS STREET NW,Anoka,MN,55303,763-560-9890,Anoka,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.1927849,-93.3695542,27003.0,13004.0,13.53,39.0,80.1,30.51,6.25,232400.0,4.57,1.34,82175.0,6.3,6.02,83.62,100.0,5.89,363887.0,4824.0,52036.0
30064,Ultimate Hm Care Regent House,7508 SCOTT AVENUE NORTH,Brooklyn Park,MN,55443,763-560-9890,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0908151,-93.3475049,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36303,Ultimate Home Care - Northtown,7936 5TH STREET NE,Spring Lake Park,MN,55432,763-560-9890,Anoka,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.113004,-93.261427,27003.0,13004.0,13.53,39.0,80.1,30.51,6.25,232400.0,4.57,1.34,82175.0,6.3,6.02,83.62,100.0,5.89,363887.0,4824.0,52036.0
29624,Ultimate Home Care Logan House,5443 LOGAN AVENUE NORTH,Brooklyn Center,MN,55430,763-560-9890,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0546167,-93.3044972,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
33163,Ultimatecare Spring Lake House,7931 6TH STREET NE,Spring Lake Park,MN,55432,763-560-9890,Anoka,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.1128287,-93.2594577,27003.0,13004.0,13.53,39.0,80.1,30.51,6.25,232400.0,4.57,1.34,82175.0,6.3,6.02,83.62,100.0,5.89,363887.0,4824.0,52036.0
35310,Unique Homes,4922 NEWTON AVENUE NORTH,Minneapolis,MN,55430,763-222-4909,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0445793,-93.3064915,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36486,Unique Homes Llc,3438 ALDRICH AVENUE NORTH,Minneapolis,MN,55412,763-222-4909,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0178236,-93.289051,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
37197,Unique Homes Llc,3940 46TH AVENUE NORTH,Robbinsdale,MN,55422,763-222-4909,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0393637,-93.3306387,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36719,Unison Group Home,6924 SCOTT AVENUE NORTH,Brooklyn Center,MN,55429,952-261-3381,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0811355,-93.3472742,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36781,United Chapters Living,145 MEADOW LANE,Golden Valley,MN,55422,763-486-3709,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,PARTNERSHIP,44.9791079,-93.3322148,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
37373,United Home Services Llc,15245 EMBRY PATH,Apple Valley,MN,55124,763-273-1168,Dakota,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.7279606,-93.173815,27037.0,14377.0,13.63,38.0,74.01,42.22,6.26,266000.0,7.14,1.56,86036.0,6.2,4.95,82.08,97.0,6.05,439882.0,7201.0,65206.0
36279,United Homes Health Care Llc,1540 CONWAY STREET,St. Paul,MN,55106,323-327-7906,Ramsey,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.9556833,-93.0353035,27123.0,26708.0,14.09,35.0,59.44,42.26,12.09,229600.0,7.48,2.07,64660.0,6.9,9.72,66.35,95.0,13.97,552352.0,11268.0,85032.0
36378,United Homes Services,14570 JOPPA AVENUE SOUTH,Savage,MN,55378,612-562-0561,Scott,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.7400037,-93.3357239,27139.0,3009.0,10.42,37.0,82.85,39.86,4.27,299700.0,5.14,1.35,102152.0,5.9,5.34,83.96,99.0,5.51,150928.0,1681.0,17632.0
36606,United Providers L.L.C.,6925 SCOTT AVENUE NORTH,Brooklyn Center,MN,55429,763-313-5674,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0811332,-93.3479041,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
37602,United Providers Llc,506 2ND AVENUE NORTHWEST,New Brighton,MN,55112,763-444-1206,Ramsey,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0576424,-93.1896186,27123.0,26708.0,14.09,35.0,59.44,42.26,12.09,229600.0,7.48,2.07,64660.0,6.9,9.72,66.35,95.0,13.97,552352.0,11268.0,85032.0
37495,United Social Service Of Mn,1020 EAST 25TH STREET,Minneapolis,MN,55404,952-381-5927,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.9575495,-93.2589446,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36798,United Social Services Of Mn L,581 VAN BUREN AVENUE,Minneapolis,MN,55103,952-381-5927,Ramsey,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.962314,-93.124799,27123.0,26708.0,14.09,35.0,59.44,42.26,12.09,229600.0,7.48,2.07,64660.0,6.9,9.72,66.35,95.0,13.97,552352.0,11268.0,85032.0
25496,Unity Place,2611 CENTRAL AVENUE NE,Minneapolis,MN,55418,651-209-8490,Hennepin,,,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.015473,-93.2468084,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
37041,Unity Trust Home Care Llc,7333 DUPONT AVENUE NORTH,Brooklyn Park,MN,55444,612-719-9993,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0884433,-93.2960787,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
35797,Universal Care Homes Llc,3045 CEDAR AVENUE SOUTH,Minneapolis,MN,55407,612-701-7093,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.946703,-93.2470712,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36721,Universal Care Homes Llc,2301 16TH AVENUE SOUTH,Minneapolis,MN,55404,612-701-7093,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.9599652,-93.2508625,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36711,Universal Health Services Llc,10324 PORTLAND AVENUE SOUTH,Bloomington,MN,55423,612-751-0854,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.8164347,-93.2688538,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
37124,Universal Health Services Llc,2200 88TH STREET,Bloomington,MN,55425,612-751-0854,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.8452734,-93.2405092,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
35207,Universal Health Services Llc,1359 KNOLL DRIVE,Shakopee,MN,55379,612-751-0854,Scott,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.7644829,-93.5074921,27139.0,3009.0,10.42,37.0,82.85,39.86,4.27,299700.0,5.14,1.35,102152.0,5.9,5.34,83.96,99.0,5.51,150928.0,1681.0,17632.0
35229,Universal Health Services Llc,3352 139TH AVENUE NW,Andover,MN,55304,763-843-1255,Anoka,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.222811,-93.351017,27003.0,13004.0,13.53,39.0,80.1,30.51,6.25,232400.0,4.57,1.34,82175.0,6.3,6.02,83.62,100.0,5.89,363887.0,4824.0,52036.0
36679,Universal Health Services Llc,7300 RUSSELL AVENUE SOUTH,Richfield,MN,55423,612-751-0854,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.8707276,-93.3115292,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
35407,Untied Chapters Living,6421 NORDIC CIRCLE,Edina,MN,55439,763-486-3709,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,44.8858703,-93.3801313,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
35706,Upend Home Health Care Inc,1698 BEECH STREET,St. Paul,MN,55106,612-961-8570,Ramsey,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,44.961979,-93.0286734,27123.0,26708.0,14.09,35.0,59.44,42.26,12.09,229600.0,7.48,2.07,64660.0,6.9,9.72,66.35,95.0,13.97,552352.0,11268.0,85032.0
33877,Uplifted Care Services Llc,7724 ABBOTT AVENUE NORTH,Brooklyn Park,MN,55443,763-280-3236,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0962148,-93.3237304,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36325,Uplifted Care Services Llc,3324 74TH CIRCLE NORTH,Brooklyn Park,MN,55443,763-280-3236,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0908145,-93.3253577,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
37311,"Uplifted Care Services, Llc",2717 77TH BOULEVARD,Brooklyn Park,MN,55443,763-280-3236,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0970889,-93.31591,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36878,"Uplifted Care Services, Llc",6228 WEST BROADWAY AVENUE,Brooklyn Park,MN,55443,763-280-3236,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0671522,-93.3746716,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
35230,Urbana Place Senior Living Llc,5601 94TH AVENUE NORTH,Brooklyn Park,MN,55443,763-402-9190,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.1246223,-93.352736,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
37325,Vaimar Suites Llc,2116 73RD COURT NORTH,Brooklyn Park,MN,55444,952-221-7318,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0884379,-93.3090264,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36335,Vaimar Suites Llc,7900 DOUGLAS DRIVE NORTH,Brooklyn Park,MN,55443,952-221-7318,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0982834,-93.3611436,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
37599,Vaimar Suites Llc,7557 BRUNSWICK AVENUE NORTH,Brooklyn Park,MN,55443,952-221-7318,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0924476,-93.3585762,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36789,"Vaimar Suites, Llc",6050 68TH AVENUE NORTH,Brooklyn Park,MN,55429,952-221-7318,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0786599,-93.35876,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
30583,Valentines Assisted Living Llc,2557 EAGLE RIDGE DRIVE,Red Wing,MN,55066,651-388-1650,Goodhue,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.5324585,-92.519445,27049.0,1968.0,18.99,42.0,75.28,26.02,1.31,204100.0,3.35,3.06,66800.0,5.9,5.63,94.01,99.0,9.33,47582.0,1386.0,9984.0
24472,Valley Hi Rise,261 UNIVERSITY AVENUE,St Paul,MN,55101,651-292-6072,Ramsey,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,HOUSING AND REDEVELOPMENT AUTHORITY,44.9578766,-93.094217,27123.0,26708.0,14.09,35.0,59.44,42.26,12.09,229600.0,7.48,2.07,64660.0,6.9,9.72,66.35,95.0,13.97,552352.0,11268.0,85032.0
28955,Valley Ridge,1921 BURNSVILLE PARKWAY WEST,Burnsville,MN,55337,952-882-4000,Dakota,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.7484745,-93.3197896,27037.0,14377.0,13.63,38.0,74.01,42.22,6.26,266000.0,7.14,1.56,86036.0,6.2,4.95,82.08,97.0,6.05,439882.0,7201.0,65206.0
30755,Valley View Estates,1104 4TH AVENUE NE,Long Prairie,MN,56347,320-732-3516,Todd,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.979112,-94.8448451,27153.0,1500.0,20.91,44.0,82.57,15.12,0.71,153400.0,6.03,2.54,53585.0,5.3,12.99,94.35,106.0,11.87,25262.0,543.0,5178.0
25302,Valleyview Assisted Living,1212 WEST FRONTAGE ROAD,Owatonna,MN,55060,507-451-0722,Steele,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.097747,-93.2474416,27147.0,1743.0,17.04,39.0,75.16,25.98,3.16,169300.0,7.8,2.52,64903.0,5.5,7.48,90.49,98.0,8.94,37406.0,849.0,6806.0
30835,Valleyview Of Jordan Llc,4061 WEST 173RD STREET,Jordan,MN,55352,952-492-6160,Scott,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.6995952,-93.6053583,27139.0,3009.0,10.42,37.0,82.85,39.86,4.27,299700.0,5.14,1.35,102152.0,5.9,5.34,83.96,99.0,5.51,150928.0,1681.0,17632.0
30330,Valleyview Of Northfield,812 LINDEN STREET N,Northfield,MN,55057,507-645-4126,Rice,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.4683131,-93.1649061,27131.0,2767.0,15.15,37.0,73.98,28.29,5.69,208600.0,8.13,2.02,68584.0,5.2,8.93,85.64,104.0,9.16,67097.0,1392.0,11006.0
20135,Vergas Assisted Living,405 EAST FRAZEE AVENUE,Vergas,MN,56587,218-342-2741,Otter Tail,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,46.6596249,-95.8003216,27111.0,2926.0,23.33,47.0,78.28,24.93,1.49,189100.0,3.47,3.37,58682.0,5.4,7.91,94.93,102.0,9.32,60081.0,1900.0,14938.0
30498,Vermillion Senior Living Llc,1232 BIRCH STREET NORTH,Tower,MN,55790,218-753-7788,St. Louis,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,47.8116756,-92.2773875,27137.0,13721.0,18.84,41.0,71.3,29.32,1.58,157900.0,1.7,2.57,55646.0,7.2,5.51,92.08,100.0,14.07,200231.0,5006.0,41614.0
28216,Vernon Terrace,5250 VERNON AVENUE SOUTH,Edina,MN,55436,952-925-5615,Hennepin,,DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.9087668,-93.3574305,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
35548,Victor'S Place,103 EAST NIAGARA STREET,Duluth,MN,55811,218-248-7700,St. Louis,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,46.8187258,-92.0974052,27137.0,13721.0,18.84,41.0,71.3,29.32,1.58,157900.0,1.7,2.57,55646.0,7.2,5.51,92.08,100.0,14.07,200231.0,5006.0,41614.0
30784,Victory House,3808 61ST AVENUE NORTH,Brooklyn Center,MN,55429,651-631-2535,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0655656,-93.3293982,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
30460,Viking Manor Nursing Home,317 1ST STREET NW,Ulen,MN,56585,218-596-8847,Clay,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CITY,47.0832781,-96.2595003,27027.0,2878.0,12.91,33.0,67.49,34.17,3.68,197100.0,4.53,2.12,65269.0,4.3,5.11,90.58,98.0,12.26,65318.0,1321.0,9070.0
